"EXPOCODE","STNNBR","DATE","LATITUDE","LONGITUDE","CTDPRS","CTDTMP","CTDSAL","SALNTY","OXYGEN","OXYGEN_FLAG_W","SF6","SF6_FLAG_W","CFC12","CFC12_FLAG_W"
"  18HU20150504",119,20150512,60.3592,-48.4665,"    250.3","   4.0796","  34.8264","  34.8275","    300.1",2,"    2.736",2,"    2.364",2
"  18HU20150504",119,20150512,60.3592,-48.4665,"    152.3","   3.0684","  34.5382","  34.5421","    319.3",2,"    2.947",2,"    2.521",2
"  18HU20150504",119,20150512,60.3592,-48.4665,"    100.3","   2.4039","  34.3718","  34.3750","    320.5",2,"    3.087",2,"    2.619",2
"  18HU20150504",119,20150512,60.3592,-48.4665,"     51.4","   2.0031","  34.1954","-999.0000","    336.5",2,"    3.077",2,"    2.714",2
"  18HU20150504",119,20150512,60.3592,-48.4665,"     20.4","   0.6683","  33.8038","-999.0000","    352.5",2,"    3.314",2,"    2.884",2
"  18HU20150504",119,20150512,60.3592,-48.4665,"      2.8","   0.3532","  33.7185","-999.0000","    331.9",2,"    3.288",2,"    2.924",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"   2772.9","   2.0239","  34.9003","  34.9086","    291.5",2,"    1.655",2,"    1.983",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"   2680.7","   2.1884","  34.9032","  34.9072","    287.8",2,"    1.359",2,"    1.837",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"   2550.0","   2.4623","  34.9105","  34.9143","    282.9",2,"     1.33",2,"    1.699",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"   2390.9","   2.8943","  34.9170","  34.9286","    280.5",2,"    1.396",2,"    1.700",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"   2269.2","   3.1630","  34.9203","  34.9256","    278.1",2,"    1.316",2,"    1.701",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"   2129.0","   3.2238","  34.9213","  34.9362","    277.6",2,"    1.316",2,"    1.732",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"   1971.4","   3.3143","  34.9226","  34.9294","    276.7",2,"    1.251",2,"    1.757",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"   1791.2","   3.3544","  34.9231","  34.9267","    276.9",6,"     1.41",2,"    1.762",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"   1610.0","   3.4445","  34.9235","  34.9284","    276.3",2,"    1.294",2,"    1.788",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"   1412.3","   3.4811","  34.9238","  34.9279","    276.6",2,"    1.363",2,"    1.814",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"   1210.5","   3.5606","  34.9239","  34.9285","    276.8",2,"    1.591",2,"    1.877",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"   1012.1","   3.7530","  34.9169","  34.9255","    281.0",2,"    1.877",2,"    2.043",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"    830.2","   3.8146","  34.9115","  34.9196","    288.5",2,"    2.159",2,"    2.092",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"    659.1","   3.9498","  34.9176","-999.0000","    292.9",2,"    2.384",2,"    2.243",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"    510.7","   4.0802","  34.9244","-999.0000","   -999.0",2,"    2.505",2,"    2.272",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"    388.3","   4.4202","  34.9439","-999.0000","   -999.0",9,"    2.497",2,"    2.260",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"    250.0","   4.3496","  34.9110","-999.0000","    295.7",2,"    2.618",2,"    2.275",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"     99.9","   3.7257","  34.6841","-999.0000","    332.7",2,"    2.643",2,"    2.510",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"     49.5","   3.5860","  34.6125","-999.0000","    344.9",2,"    2.781",2,"    2.552",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"     29.4","   3.0035","  34.4396","-999.0000","    346.3",2,"    2.961",2,"    2.623",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"     19.5","   2.5737","  34.3048","-999.0000","    346.3",2,"    3.126",2,"    2.642",2
"  18HU20150504",122,20150512,60.2897,-48.5415,"      2.5","   2.0381","  34.1437","-999.0000","    346.5",2,"     3.08",2,"    2.708",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"   2887.7","   1.8569","  34.8995","-999.0000","    294.1",2,"     1.76",2,"    2.082",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"   2840.9","   1.8997","  34.8995","  34.9065","    293.3",2,"    1.889",2,"    2.032",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"   2759.4","   2.0301","  34.9004","  34.9046","    291.6",2,"      1.6",2,"    1.992",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"   2659.7","   2.1091","  34.9019","  34.9084","    290.8",2,"    1.575",2,"    1.919",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"   2542.6","   2.2381","  34.9047","  34.9069","    286.0",2,"    1.356",2,"    1.779",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"   2401.8","   2.5066","  34.9123","  34.9159","    282.3",2,"    1.169",2,"    1.652",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"   2240.1","   2.7465","  34.9216","  34.9246","    278.2",2,"    1.039",2,"    1.539",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"   2061.0","   2.9191","  34.9212","  34.9257","    278.6",2,"    1.222",2,"    1.598",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"   1861.6","   3.1246","  34.9217","  34.9262","    277.8",2,"    1.161",2,"    1.678",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"   1660.0","   3.3249","  34.9203","  34.9247","    274.8",2,"    1.134",2,"    1.660",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"   1458.9","   3.5114","  34.9242","  34.9286","    273.9",2,"    1.146",2,"    1.736",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"   1262.2","   3.6636","  34.9250","  34.9314","    273.6",2,"    1.161",2,"    1.849",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"   1063.5","   3.6194","  34.8928","  34.9027","    284.7",2,"    2.125",2,"    2.140",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"    880.7","   3.7231","  34.8963","  34.9005","    290.5",2,"    2.328",2,"    2.264",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"    710.5","   3.7897","  34.8997","  34.9042","    294.7",6,"    2.335",2,"    2.311",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"    560.1","   3.8960","  34.9083","  34.9128","    290.7",2,"    2.246",2,"    2.282",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"    433.5","   4.0529","  34.9195","  34.9249","    290.8",2,"    2.262",2,"    2.257",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"    308.8","   4.2047","  34.9256","  34.9297","    294.5",2,"    2.716",2,"    2.297",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"    197.3","   4.2168","  34.9082","  34.9102","    295.7",2,"    2.665",2,"    2.309",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"    100.3","   3.5122","  34.7156","  34.7393","    312.3",2,"    2.912",2,"    2.482",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"     48.8","   3.2059","  34.5428","-999.0000","    337.6",2,"    3.357",2,"    2.585",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"     28.1","   2.7052","  34.2853","  34.3044","    360.6",2,"    3.211",2,"    2.661",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"     19.4","   2.6357","  34.2415","  34.2494","    339.7",2,"    3.089",2,"    2.660",2
"  18HU20150504",125,20150512,60.1802,-48.6703,"      1.9","   2.6526","  34.2397","-999.0000","    367.7",2,"    3.228",2,"    2.685",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"   3055.8","   1.7574","  34.8992","  34.9027","    292.1",2,"    1.998",2,"    2.133",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"   2936.9","   1.8010","  34.8989","  34.9023","    293.5",2,"    1.815",2,"    2.114",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"   2861.9","   1.9240","  34.8986","  34.9027","    291.4",2,"    1.813",2,"    2.055",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"   2762.5","   2.1781","  34.9020","  34.9056","    286.1",2,"    1.407",2,"    1.872",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"   2638.6","   2.3259","  34.9051","  34.9086","    280.7",6,"    1.071",2,"    1.590",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"   2502.2","   2.5701","  34.9137","  34.9184","    278.3",2,"    1.139",2,"    1.586",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"   2341.5","   2.7822","  34.9190","  34.9236","    276.6",2,"    1.291",2,"    1.559",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"   2159.9","   2.9520","  34.9185","  34.9313","    275.8",2,"    1.087",2,"    1.611",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"   1982.1","   3.1678","  34.9203","  34.9248","    275.1",2,"     0.99",2,"    1.685",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"   1779.1","   3.3691","  34.9202","  34.9249","    274.3",2,"    1.116",2,"    1.702",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"   1579.0","   3.5272","  34.9229","  34.9294","    273.1",2,"    1.302",2,"    1.779",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"   1381.7","   3.6751","  34.9189","  34.9252","    273.8",2,"    1.482",2,"    1.921",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"   1180.1","   3.4996","  34.8756","  34.8805","    287.7",2,"     2.03",2,"    2.230",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"    982.2","   3.5379","  34.8716","  34.8753","    290.6",2,"     2.16",2,"    2.264",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"    802.0","   3.5635","  34.8681","  34.8712","    289.6",2,"    2.284",2,"    2.296",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"    640.7","   3.8048","  34.8961","  34.8997","    288.4",2,"    2.325",2,"    2.277",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"    502.1","   3.9134","  34.8998","  34.9030","    291.0",2,"    2.462",2,"    2.311",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"    379.5","   3.8857","  34.8840","  34.8864","    293.0",2,"    2.546",2,"    2.348",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"    260.8","   3.8015","  34.8515","  34.8552","    291.4",2,"    2.376",2,"    2.360",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"    171.8","   3.8481","  34.8289","  34.8367","    294.9",2,"    2.492",2,"    2.386",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"    100.0","   3.2637","  34.6827","-999.0000","    309.7",2,"    2.942",2,"    2.548",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"     49.5","   2.6749","  34.4576","-999.0000","    347.9",2,"     3.25",2,"    2.713",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"     26.1","   2.5399","  34.3770","-999.0000","    359.3",2,"    3.053",2,"    2.757",2
"  18HU20150504",131,20150512,59.9783,-48.8997,"      2.1","   2.3226","  34.2251","-999.0000","    385.1",2,"    3.094",2,"    2.800",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"   3261.5","   1.5591","  34.8992","  34.9031","    295.9",2,"    1.823",2,"    2.191",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"   3201.5","   1.6646","  34.8961","  34.8993","    295.2",2,"    1.739",2,"    2.162",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"   3120.9","   1.8757","  34.8970","  34.9011","    292.5",2,"    1.557",2,"    2.063",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"   3020.5","   2.1171","  34.9004","  34.9048","    288.8",6,"    1.517",2,"    1.904",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"   2898.3","   2.3701","  34.9059","  34.9101","   -999.0",9,"    1.459",2,"    1.756",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"   2771.0","   2.5559","  34.9118","  34.9161","    280.8",2,"     1.17",2,"    1.692",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"   2618.0","   2.6628","  34.9159","  34.9184","    279.2",2,"    1.075",2,"    1.693",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"   2459.2","   2.7454","  34.9176","  34.9225","    278.1",2,"    1.155",2,"    1.645",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"   2261.8","   2.9398","  34.9180","  34.9232","   -999.0",2,"    1.081",2,"    1.613",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"   2060.1","   3.1247","  34.9178","  34.9236","    275.3",2,"    1.116",2,"    1.647",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"   1845.6","   3.3777","  34.9209","  34.9246","    273.5",2,"    1.148",2,"    1.717",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"   1640.8","   3.5852","  34.9207","  34.9255","    271.8",2,"    1.188",2,"    1.780",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"   1430.4","   3.4427","  34.8711","  34.8753","    289.1",6,"    2.112",2,"    2.262",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"   1228.0","   3.4219","  34.8632","  34.8662","    290.6",2,"    2.277",2,"    2.295",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"   1030.4","   3.3921","  34.8538","  34.8599","    291.8",2,"    2.332",2,"    2.335",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"    840.5","   3.5011","  34.8641","  34.8690","    290.2",2,"     2.15",2,"    2.314",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"    660.8","   3.5673","  34.8609","  34.8693","    299.3",2,"    2.161",2,"    2.341",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"    482.8","   3.9385","  34.8958","  34.8970","   -999.0",2,"    2.468",2,"    2.337",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"    319.3","   3.9214","  34.8676","  34.8712","    299.0",2,"    2.355",2,"    2.343",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"    211.3","   4.0031","  34.8576","  34.8610","    291.3",2,"    2.455",2,"    2.360",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"     99.3","   3.6368","  34.7479","  34.7503","    302.5",2,"    2.755",2,"    2.451",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"     51.8","   2.5985","  34.4103","-999.0000","    350.0",2,"    3.119",2,"    2.750",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"     26.1","   2.2676","  34.2081","  34.2018","    371.0",2,"    3.162",2,"    2.825",2
"  18HU20150504",134,20150512,59.7495,-49.1673,"      3.1","   1.9268","  34.0813","  34.0838","    385.2",2,"     3.13",2,"    2.886",2
"  18HU20150504",141,20150513,58.2165,-50.8797,"   3601.1","   1.6364","  34.8964","  34.8964","    292.9",2,"    2.057",2,"    2.238",2
"  18HU20150504",141,20150513,58.2165,-50.8797,"   3519.0","   1.7089","  34.8950","  34.8948","    296.3",2,"    1.924",2,"    2.203",2
"  18HU20150504",141,20150513,58.2165,-50.8797,"   3321.3","   2.1430","  34.8999","  34.9012","    289.1",2,"    1.542",2,"    1.899",2
"  18HU20150504",141,20150513,58.2165,-50.8797,"   3073.6","   2.5717","  34.9104","  34.9143","    281.5",2,"    1.206",2,"    1.625",2
"  18HU20150504",141,20150513,58.2165,-50.8797,"   2799.1","   2.8744","  34.9176","  34.9182","    278.5",2,"    1.188",2,"    1.587",2
"  18HU20150504",141,20150513,58.2165,-50.8797,"   2530.4","   3.0840","  34.9168","  34.9178","    276.9",2,"     1.03",2,"    1.615",2
"  18HU20150504",141,20150513,58.2165,-50.8797,"   2249.4","   3.2986","  34.9174","  34.9295","   -999.0",9,"    1.165",2,"    1.682",2
"  18HU20150504",141,20150513,58.2165,-50.8797,"   1900.6","   3.6063","  34.9215","  34.9239","    272.5",2,"    1.262",2,"    1.815",2
"  18HU20150504",141,20150513,58.2165,-50.8797,"   1670.0","   3.3967","  34.8597","  34.8673","    293.5",2,"    2.303",2,"    2.329",2
"  18HU20150504",141,20150513,58.2165,-50.8797,"   1463.0","   3.3499","  34.8502","  34.8542","    296.8",2,"    2.564",2,"    2.391",2
"  18HU20150504",141,20150513,58.2165,-50.8797,"   1225.8","   3.3610","  34.8522","  34.8533","    275.0",3,"    2.433",2,"    2.357",2
"  18HU20150504",141,20150513,58.2165,-50.8797,"   1031.0","   3.3340","  34.8477","  34.8490","    296.4",2,"    2.415",2,"    2.394",2
"  18HU20150504",141,20150513,58.2165,-50.8797,"    826.8","   3.3090","  34.8441","  34.8468","    295.5",2,"    2.488",2,"    2.418",2
"  18HU20150504",141,20150513,58.2165,-50.8797,"    629.9","   3.3426","  34.8445","  34.8550","    293.2",6,"    2.395",2,"    2.409",2
"  18HU20150504",141,20150513,58.2165,-50.8797,"    251.0","   3.4238","  34.8269","  34.8305","    294.6",6,"    2.488",2,"    2.436",2
"  18HU20150504",141,20150513,58.2165,-50.8797,"    100.3","   3.7177","  34.8153","  34.8184","    293.2",2,"    2.632",2,"    2.398",2
"  18HU20150504",141,20150513,58.2165,-50.8797,"     51.8","   3.0041","  34.5914","-999.0000","    342.7",2,"     3.08",2,"    2.701",2
"  18HU20150504",141,20150513,58.2165,-50.8797,"     30.5","   2.8365","  34.5116","-999.0000","    353.8",2,"    3.178",2,"    2.724",2
"  18HU20150504",141,20150513,58.2165,-50.8797,"      7.6","   2.8060","  34.4910","-999.0000","    364.5",2,"    3.072",2,"    2.727",2
"  18HU20150504",145,20150514,57.5897,-51.565,"   3591.5","   1.7296","  34.8976","  34.8985","    282.2",2,"     1.91",2,"    2.154",2
"  18HU20150504",145,20150514,57.5897,-51.565,"   2901.9","   2.8265","  34.9196","  34.9240","    277.4",2,"    0.979",2,"    1.495",2
"  18HU20150504",145,20150514,57.5897,-51.565,"   2560.7","   3.1114","  34.9160","  34.9175","    276.3",2,"    1.012",2,"    1.576",2
"  18HU20150504",145,20150514,57.5897,-51.565,"   2102.5","   3.5600","  34.9201","  34.9223","    272.9",2,"    0.955",2,"    1.734",2
"  18HU20150504",145,20150514,57.5897,-51.565,"   1809.1","   3.4376","  34.8648","  34.8665","    291.5",2,"    2.112",2,"    2.294",2
"  18HU20150504",145,20150514,57.5897,-51.565,"   1672.1","   3.3986","  34.8576","  34.8591","    294.1",2,"     2.19",2,"    2.346",2
"  18HU20150504",145,20150514,57.5897,-51.565,"   1531.4","   3.3823","  34.8545","  34.8556","    294.7",2,"    2.217",2,"    2.338",2
"  18HU20150504",145,20150514,57.5897,-51.565,"   1390.3","   3.3765","  34.8533","  34.8526","    294.2",2,"    2.242",2,"    2.351",2
"  18HU20150504",145,20150514,57.5897,-51.565,"   1248.6","   3.3358","  34.8471","  34.8493","    296.3",2,"     2.38",2,"    2.413",2
"  18HU20150504",145,20150514,57.5897,-51.565,"    991.3","   3.3386","  34.8482","  34.8497","    295.0",2,"    2.291",2,"    2.464",2
"  18HU20150504",145,20150514,57.5897,-51.565,"    861.2","   3.3243","  34.8461","  34.8473","    296.1",2,"     2.31",2,"    2.413",2
"  18HU20150504",145,20150514,57.5897,-51.565,"    730.7","   3.3104","  34.8434","  34.8446","    296.5",2,"    2.581",2,"    2.419",2
"  18HU20150504",145,20150514,57.5897,-51.565,"    599.7","   3.3205","  34.8429","  34.8441","    295.8",2,"    2.412",2,"    2.399",2
"  18HU20150504",145,20150514,57.5897,-51.565,"    450.0","   3.3356","  34.8432","  34.8477","    296.4",2,"    2.427",2,"    2.412",2
"  18HU20150504",145,20150514,57.5897,-51.565,"    299.9","   3.3630","  34.8400","  34.8413","    297.9",2,"    2.379",2,"    2.449",2
"  18HU20150504",145,20150514,57.5897,-51.565,"    151.6","   3.3285","  34.8221","  34.8257","    300.1",2,"     2.55",2,"    2.447",2
"  18HU20150504",145,20150514,57.5897,-51.565,"      2.5","   3.5301","  34.7361","-999.0000","    355.2",2,"    2.836",2,"    2.580",2
"  18HU20150504",152,20150514,56.96,-52.2273,"   3560.6","   1.5950","  34.8990","  34.9004","    298.3",2,"    2.073",2,"    2.134",2
"  18HU20150504",152,20150514,56.96,-52.2273,"   3491.1","   1.6899","  34.8959","  34.8991","    296.4",2,"    1.931",2,"    2.193",2
"  18HU20150504",152,20150514,56.96,-52.2273,"   3399.6","   1.9252","  34.8970","  34.8976","    273.8",3,"    1.901",2,"    2.039",2
"  18HU20150504",152,20150514,56.96,-52.2273,"   3290.4","   2.2076","  34.9012","  34.9017","    287.2",6,"    1.601",2,"    1.784",2
"  18HU20150504",152,20150514,56.96,-52.2273,"   3169.7","   2.3808","  34.9041","  34.9050","    284.1",2,"    1.372",2,"    1.633",2
"  18HU20150504",152,20150514,56.96,-52.2273,"   3028.5","   2.5722","  34.9110","  34.9124","    281.0",2,"    1.015",2,"    1.530",2
"  18HU20150504",152,20150514,56.96,-52.2273,"   2870.3","   2.7738","  34.9200","  34.9209","    277.8",2,"    1.045",2,"    1.410",2
"  18HU20150504",152,20150514,56.96,-52.2273,"   2680.0","   2.9178","  34.9181","  34.9184","    278.4",2,"    1.217",2,"    1.498",2
"  18HU20150504",152,20150514,56.96,-52.2273,"   2468.6","   3.0625","  34.9162","  34.9181","    277.7",2,"    0.907",2,"    1.515",2
"  18HU20150504",152,20150514,56.96,-52.2273,"   2249.7","   3.2430","  34.9167","  34.9173","    276.3",2,"    1.076",2,"    1.582",2
"  18HU20150504",152,20150514,56.96,-52.2273,"   2010.8","   3.4307","  34.9187","  34.9194","    275.7",2,"    1.079",2,"    1.643",2
"  18HU20150504",152,20150514,56.96,-52.2273,"   1770.9","   3.6032","  34.9188","  34.9275","    272.8",2,"    1.192",2,"    1.702",2
"  18HU20150504",152,20150514,56.96,-52.2273,"   1532.5","   3.4802","  34.8734","  34.8772","    287.8",2,"    2.124",2,"    2.162",2
"  18HU20150504",152,20150514,56.96,-52.2273,"   1290.2","   3.3780","  34.8540","  34.8739","    293.2",2,"    2.582",2,"    2.295",2
"  18HU20150504",152,20150514,56.96,-52.2273,"    867.9","   3.3383","  34.8480","  34.8497","    293.6",2,"     2.41",2,"    2.363",2
"  18HU20150504",152,20150514,56.96,-52.2273,"    679.5","   3.3255","  34.8454","  34.8466","    294.6",6,"    2.522",2,"    2.349",2
"  18HU20150504",152,20150514,56.96,-52.2273,"    508.0","   3.3300","  34.8436","  34.8494","    294.1",2,"    2.727",2,"    2.369",2
"  18HU20150504",152,20150514,56.96,-52.2273,"    359.2","   3.3547","  34.8434","  34.8444","    295.0",2,"    2.666",2,"    2.387",2
"  18HU20150504",152,20150514,56.96,-52.2273,"    218.4","   3.3572","  34.8367","  34.8377","    297.8",2,"    2.748",2,"    2.399",2
"  18HU20150504",152,20150514,56.96,-52.2273,"     99.1","   3.4035","  34.8068","  34.8127","    300.8",2,"    2.915",2,"    2.418",2
"  18HU20150504",152,20150514,56.96,-52.2273,"     47.2","   3.4814","  34.7202","-999.0000","    341.5",2,"     3.05",2,"    2.586",2
"  18HU20150504",152,20150514,56.96,-52.2273,"     23.3","   3.4572","  34.7131","-999.0000","    344.3",2,"    3.091",2,"    2.618",2
"  18HU20150504",152,20150514,56.96,-52.2273,"      2.7","   3.6821","  34.7201","-999.0000","    374.2",2,"    2.984",2,"    2.611",2
"  18HU20150504",155,20150514,56.333,-52.895,"   2000.7","   3.5150","  34.9190","  34.9209","    272.1",2,"    1.312",2,"    1.686",2
"  18HU20150504",155,20150514,56.333,-52.895,"   1800.1","   3.6781","  34.9162","  34.9173","    271.9",2,"    1.273",2,"    1.797",2
"  18HU20150504",155,20150514,56.333,-52.895,"   1648.6","   3.4394","  34.8648","  34.8676","    289.8",2,"    2.215",2,"    2.243",2
"  18HU20150504",155,20150514,56.333,-52.895,"   1501.8","   3.4095","  34.8566","  34.8579","    292.2",2,"    2.392",2,"    2.295",2
"  18HU20150504",155,20150514,56.333,-52.895,"   1348.3","   3.3767","  34.8507","  34.8530","    294.8",2,"     2.65",2,"    2.353",2
"  18HU20150504",155,20150514,56.333,-52.895,"   1200.6","   3.3523","  34.8479","  34.8491","    296.4",2,"    2.482",2,"    2.359",2
"  18HU20150504",155,20150514,56.333,-52.895,"   1051.2","   3.3413","  34.8468","  34.8509","    297.4",2,"     2.57",2,"    2.374",2
"  18HU20150504",155,20150514,56.333,-52.895,"    902.2","   3.3172","  34.8431","  34.8519","    298.4",2,"    2.613",2,"    2.396",2
"  18HU20150504",155,20150514,56.333,-52.895,"    750.1","   3.3074","  34.8415","  34.8438","    297.1",2,"    2.606",2,"    2.388",2
"  18HU20150504",155,20150514,56.333,-52.895,"    603.1","   3.3713","  34.8494","  34.8501","    295.9",6,"    2.453",2,"    2.341",2
"  18HU20150504",155,20150514,56.333,-52.895,"    451.0","   3.3361","  34.8392","  34.8406","    298.8",2,"    2.603",2,"    2.375",2
"  18HU20150504",155,20150514,56.333,-52.895,"    298.8","   3.3640","  34.8366","  34.8371","    299.0",2,"    2.732",2,"    2.412",2
"  18HU20150504",159,20150515,55.8502,-53.3923,"   3158.3","   1.6962","  34.8941","  34.8980","    221.8",4,"    2.118",2,"    2.125",2
"  18HU20150504",159,20150515,55.8502,-53.3923,"   3101.5","   1.7083","  34.8940","  34.8968","    296.3",2,"    2.079",2,"    2.136",2
"  18HU20150504",159,20150515,55.8502,-53.3923,"   3019.5","   1.8146","  34.8947","  34.9013","    295.4",2,"    1.887",2,"    2.095",2
"  18HU20150504",159,20150515,55.8502,-53.3923,"   2919.4","   2.1124","  34.8985","  34.9033","    290.1",2,"    1.539",2,"    1.885",2
"  18HU20150504",159,20150515,55.8502,-53.3923,"   2808.6","   2.3025","  34.9029","  34.9078","    284.6",2,"    1.407",2,"    1.601",2
"  18HU20150504",159,20150515,55.8502,-53.3923,"   2686.0","   2.4900","  34.9089","  34.9133","    283.0",2,"    1.209",2,"    1.592",2
"  18HU20150504",159,20150515,55.8502,-53.3923,"   2560.2","   2.6883","  34.9141","  34.9186","    281.3",2,"    1.247",2,"    1.578",2
"  18HU20150504",159,20150515,55.8502,-53.3923,"   2411.9","   2.8503","  34.9156","  34.9216","    281.3",2,"    1.306",2,"    1.610",2
"  18HU20150504",159,20150515,55.8502,-53.3923,"   2232.3","   3.0439","  34.9164","  34.9210","    278.8",2,"    1.208",2,"    1.618",2
"  18HU20150504",159,20150515,55.8502,-53.3923,"   2010.8","   3.2662","  34.9177","  34.9252","    276.4",2,"    1.384",2,"    1.673",2
"  18HU20150504",159,20150515,55.8502,-53.3923,"   1789.6","   3.4505","  34.9182","  34.9234","    275.9",6,"    1.447",2,"    1.745",2
"  18HU20150504",159,20150515,55.8502,-53.3923,"   1552.0","   3.5950","  34.9074","  34.9115","    278.1",2,"    1.779",2,"    1.916",2
"  18HU20150504",159,20150515,55.8502,-53.3923,"   1311.1","   3.3492","  34.8567","  34.8622","    295.4",2,"    2.587",2,"    2.337",2
"  18HU20150504",159,20150515,55.8502,-53.3923,"   1090.3","   3.3549","  34.8568","  34.8621","    295.0",2,"    2.603",2,"    2.309",2
"  18HU20150504",159,20150515,55.8502,-53.3923,"    891.1","   3.3358","  34.8511","  34.8596","    295.0",2,"    2.592",2,"    2.317",2
"  18HU20150504",159,20150515,55.8502,-53.3923,"    710.7","   3.3084","  34.8462","  34.8514","    296.2",2,"    2.588",2,"    2.364",2
"  18HU20150504",159,20150515,55.8502,-53.3923,"    550.1","   3.2910","  34.8426","  34.8490","    296.4",2,"    2.504",2,"    2.326",2
"  18HU20150504",159,20150515,55.8502,-53.3923,"    399.4","   3.2649","  34.8368","  34.8421","    298.0",2,"    2.617",2,"    2.363",2
